Day,Mesure,Method
973,1,Original.elo
973,1,Original.elo
973,1,Original.elo
973,1,Original.elo
973,1,Original.elo
973,1,Original.elo
973,1,Original.elo
973,1,Original.elo
973,1,Original.elo
973,1,Original.elo
973,1,Original.elo
973,1,Original.elo
973,0,Original.elo
974,1,Original.elo
974,0,Original.elo
974,1,Original.elo
974,1,Original.elo
974,1,Original.elo
974,0,Original.elo
974,1,Original.elo
974,1,Original.elo
974,1,Original.elo
974,1,Original.elo
974,1,Original.elo
974,1,Original.elo
974,1,Original.elo
974,0,Original.elo
975,1,Original.elo
975,1,Original.elo
975,1,Original.elo
975,1,Original.elo
975,1,Original.elo
975,1,Original.elo
975,1,Original.elo
975,0,Original.elo
975,1,Original.elo
975,1,Original.elo
975,1,Original.elo
975,1,Original.elo
975,0,Original.elo
975,0,Original.elo
975,1,Original.elo
975,1,Original.elo
975,1,Original.elo
975,1,Original.elo
975,1,Original.elo
975,1,Original.elo
975,1,Original.elo
975,1,Original.elo
975,1,Original.elo
975,1,Original.elo
975,1,Original.elo
975,1,Original.elo
975,1,Original.elo
975,1,Original.elo
975,1,Original.elo
975,1,Original.elo
975,1,Original.elo
975,1,Original.elo
975,1,Original.elo
975,1,Original.elo
975,1,Original.elo
975,1,Original.elo
975,1,Original.elo
975,1,Original.elo
975,1,Original.elo
975,1,Original.elo
975,1,Original.elo
975,0,Original.elo
975,1,Original.elo
978,1,Original.elo
978,1,Original.elo
978,1,Original.elo
978,1,Original.elo
978,1,Original.elo
978,1,Original.elo
978,1,Original.elo
978,0,Original.elo
978,1,Original.elo
978,1,Original.elo
978,1,Original.elo
978,1,Original.elo
978,1,Original.elo
978,1,Original.elo
978,0,Original.elo
978,0,Original.elo
978,1,Original.elo
978,0,Original.elo
978,1,Original.elo
978,1,Original.elo
978,1,Original.elo
978,1,Original.elo
978,1,Original.elo
978,1,Original.elo
978,0,Original.elo
978,1,Original.elo
978,1,Original.elo
978,1,Original.elo
978,1,Original.elo
978,1,Original.elo
978,1,Original.elo
978,1,Original.elo
978,1,Original.elo
978,1,Original.elo
978,1,Original.elo
978,1,Original.elo
978,1,Original.elo
978,1,Original.elo
978,1,Original.elo
978,1,Original.elo
978,1,Original.elo
978,1,Original.elo
978,1,Original.elo
978,1,Original.elo
978,1,Original.elo
978,1,Original.elo
978,1,Original.elo
978,1,Original.elo
978,1,Original.elo
978,1,Original.elo
978,1,Original.elo
978,1,Original.elo
978,1,Original.elo
978,1,Original.elo
978,1,Original.elo
978,1,Original.elo
978,0,Original.elo
978,1,Original.elo
978,1,Original.elo
980,1,Original.elo
980,0,Original.elo
980,1,Original.elo
980,1,Original.elo
980,1,Original.elo
980,1,Original.elo
980,0,Original.elo
980,1,Original.elo
980,0,Original.elo
980,1,Original.elo
980,0,Original.elo
980,1,Original.elo
980,1,Original.elo
980,1,Original.elo
980,1,Original.elo
980,1,Original.elo
980,1,Original.elo
980,0,Original.elo
981,1,Original.elo
981,1,Original.elo
981,1,Original.elo
981,1,Original.elo
981,1,Original.elo
981,1,Original.elo
981,0,Original.elo
982,1,Original.elo
982,1,Original.elo
982,1,Original.elo
982,1,Original.elo
982,1,Original.elo
982,1,Original.elo
982,1,Original.elo
982,1,Original.elo
982,1,Original.elo
982,1,Original.elo
982,0,Original.elo
982,0,Original.elo
982,1,Original.elo
982,1,Original.elo
982,1,Original.elo
982,1,Original.elo
982,1,Original.elo
982,1,Original.elo
982,1,Original.elo
982,1,Original.elo
982,1,Original.elo
982,0,Original.elo
982,1,Original.elo
982,1,Original.elo
982,1,Original.elo
982,1,Original.elo
982,1,Original.elo
982,1,Original.elo
982,1,Original.elo
982,1,Original.elo
982,1,Original.elo
982,1,Original.elo
982,1,Original.elo
982,1,Original.elo
982,1,Original.elo
982,0,Original.elo
982,0,Original.elo
982,1,Original.elo
982,0,Original.elo
982,0,Original.elo
982,1,Original.elo
982,1,Original.elo
982,1,Original.elo
982,0,Original.elo
982,0,Original.elo
985,1,Original.elo
985,1,Original.elo
985,1,Original.elo
985,1,Original.elo
985,1,Original.elo
985,1,Original.elo
985,0,Original.elo
985,1,Original.elo
985,1,Original.elo
985,1,Original.elo
985,1,Original.elo
985,0,Original.elo
985,1,Original.elo
985,1,Original.elo
985,1,Original.elo
985,1,Original.elo
985,1,Original.elo
985,1,Original.elo
985,0,Original.elo
986,0,Original.elo
986,1,Original.elo
986,1,Original.elo
986,1,Original.elo
986,1,Original.elo
986,1,Original.elo
986,1,Original.elo
986,1,Original.elo
986,0,Original.elo
986,1,Original.elo
986,1,Original.elo
986,1,Original.elo
986,1,Original.elo
986,1,Original.elo
986,0,Original.elo
986,1,Original.elo
986,1,Original.elo
986,1,Original.elo
986,1,Original.elo
986,1,Original.elo
986,1,Original.elo
986,1,Original.elo
986,1,Original.elo
986,1,Original.elo
986,1,Original.elo
986,1,Original.elo
986,1,Original.elo
986,1,Original.elo
986,0,Original.elo
988,1,Original.elo
988,1,Original.elo
988,1,Original.elo
988,1,Original.elo
988,0,Original.elo
988,1,Original.elo
988,1,Original.elo
988,1,Original.elo
988,1,Original.elo
988,1,Original.elo
988,1,Original.elo
988,1,Original.elo
988,1,Original.elo
988,1,Original.elo
988,1,Original.elo
988,0,Original.elo
988,1,Original.elo
988,1,Original.elo
988,0,Original.elo
988,0,Original.elo
988,1,Original.elo
988,1,Original.elo
988,1,Original.elo
988,1,Original.elo
988,0,Original.elo
988,1,Original.elo
988,0,Original.elo
988,0,Original.elo
988,1,Original.elo
988,0,Original.elo
988,0,Original.elo
988,0,Original.elo
988,1,Original.elo
988,1,Original.elo
988,1,Original.elo
988,1,Original.elo
988,1,Original.elo
988,1,Original.elo
988,1,Original.elo
988,1,Original.elo
988,1,Original.elo
988,1,Original.elo
988,1,Original.elo
988,1,Original.elo
988,1,Original.elo
988,1,Original.elo
988,1,Original.elo
988,1,Original.elo
988,0,Original.elo
988,1,Original.elo
988,1,Original.elo
988,1,Original.elo
988,1,Original.elo
988,1,Original.elo
988,1,Original.elo
988,1,Original.elo
988,1,Original.elo
988,0,Original.elo
988,1,Original.elo
988,0,Original.elo
988,1,Original.elo
988,0,Original.elo
988,0,Original.elo
988,1,Original.elo
988,0,Original.elo
988,0,Original.elo
988,1,Original.elo
988,1,Original.elo
988,1,Original.elo
988,1,Original.elo
988,1,Original.elo
988,1,Original.elo
988,1,Original.elo
988,1,Original.elo
988,1,Original.elo
988,1,Original.elo
988,1,Original.elo
988,1,Original.elo
988,1,Original.elo
988,1,Original.elo
988,1,Original.elo
988,1,Original.elo
988,1,Original.elo
988,1,Original.elo
988,1,Original.elo
988,1,Original.elo
988,1,Original.elo
988,1,Original.elo
988,1,Original.elo
988,1,Original.elo
988,1,Original.elo
988,1,Original.elo
988,1,Original.elo
988,1,Original.elo
988,1,Original.elo
988,1,Original.elo
988,1,Original.elo
988,1,Original.elo
988,1,Original.elo
988,1,Original.elo
988,1,Original.elo
988,0,Original.elo
988,1,Original.elo
988,1,Original.elo
988,0,Original.elo
988,0,Original.elo
988,0,Original.elo
988,0,Original.elo
988,0,Original.elo
988,0,Original.elo
988,0,Original.elo
988,0,Original.elo
988,0,Original.elo
988,1,Original.elo
988,0,Original.elo
989,1,Original.elo
989,1,Original.elo
989,0,Original.elo
989,1,Original.elo
989,1,Original.elo
989,1,Original.elo
989,1,Original.elo
989,0,Original.elo
989,1,Original.elo
989,1,Original.elo
989,1,Original.elo
989,1,Original.elo
989,1,Original.elo
989,1,Original.elo
989,1,Original.elo
989,1,Original.elo
989,1,Original.elo
989,1,Original.elo
992,1,Original.elo
992,0,Original.elo
992,0,Original.elo
992,0,Original.elo
992,0,Original.elo
992,1,Original.elo
992,1,Original.elo
992,1,Original.elo
992,1,Original.elo
992,1,Original.elo
992,1,Original.elo
992,1,Original.elo
992,1,Original.elo
992,1,Original.elo
992,0,Original.elo
992,0,Original.elo
992,1,Original.elo
992,1,Original.elo
992,1,Original.elo
992,1,Original.elo
992,1,Original.elo
992,1,Original.elo
992,1,Original.elo
992,1,Original.elo
992,1,Original.elo
992,1,Original.elo
992,1,Original.elo
992,1,Original.elo
992,1,Original.elo
992,1,Original.elo
992,1,Original.elo
992,1,Original.elo
992,1,Original.elo
992,1,Original.elo
992,1,Original.elo
992,1,Original.elo
992,1,Original.elo
992,1,Original.elo
992,1,Original.elo
992,1,Original.elo
992,0,Original.elo
992,0,Original.elo
993,1,Original.elo
993,1,Original.elo
993,1,Original.elo
993,0,Original.elo
993,0,Original.elo
993,0,Original.elo
993,0,Original.elo
993,0,Original.elo
993,1,Original.elo
993,1,Original.elo
993,1,Original.elo
993,1,Original.elo
993,1,Original.elo
993,1,Original.elo
993,1,Original.elo
993,1,Original.elo
993,1,Original.elo
993,1,Original.elo
993,1,Original.elo
993,1,Original.elo
993,1,Original.elo
993,1,Original.elo
993,1,Original.elo
993,1,Original.elo
993,1,Original.elo
994,1,Original.elo
994,1,Original.elo
994,1,Original.elo
994,1,Original.elo
994,1,Original.elo
994,1,Original.elo
994,0,Original.elo
994,1,Original.elo
994,1,Original.elo
994,1,Original.elo
994,1,Original.elo
994,1,Original.elo
994,1,Original.elo
994,1,Original.elo
994,0,Original.elo
994,1,Original.elo
994,0,Original.elo
994,0,Original.elo
994,0,Original.elo
994,0,Original.elo
995,0,Original.elo
995,1,Original.elo
995,0,Original.elo
995,1,Original.elo
995,0,Original.elo
995,0,Original.elo
995,1,Original.elo
995,0,Original.elo
995,1,Original.elo
995,1,Original.elo
995,1,Original.elo
995,1,Original.elo
995,1,Original.elo
995,1,Original.elo
995,1,Original.elo
995,1,Original.elo
995,1,Original.elo
995,0,Original.elo
995,1,Original.elo
995,1,Original.elo
995,1,Original.elo
995,1,Original.elo
995,1,Original.elo
995,1,Original.elo
995,0,Original.elo
996,1,Original.elo
996,1,Original.elo
996,1,Original.elo
996,1,Original.elo
996,1,Original.elo
996,0,Original.elo
996,1,Original.elo
996,1,Original.elo
996,1,Original.elo
996,1,Original.elo
996,1,Original.elo
996,0,Original.elo
996,0,Original.elo
996,1,Original.elo
996,1,Original.elo
996,1,Original.elo
996,1,Original.elo
996,1,Original.elo
996,1,Original.elo
996,1,Original.elo
996,1,Original.elo
996,1,Original.elo
996,1,Original.elo
996,1,Original.elo
996,1,Original.elo
996,1,Original.elo
996,1,Original.elo
996,0,Original.elo
996,0,Original.elo
996,1,Original.elo
996,0,Original.elo
999,1,Original.elo
999,1,Original.elo
999,1,Original.elo
999,1,Original.elo
999,1,Original.elo
999,1,Original.elo
999,1,Original.elo
999,1,Original.elo
999,1,Original.elo
999,1,Original.elo
999,1,Original.elo
999,1,Original.elo
999,1,Original.elo
999,0,Original.elo
999,0,Original.elo
999,0,Original.elo
999,0,Original.elo
999,0,Original.elo
999,0,Original.elo
999,1,Original.elo
999,1,Original.elo
999,1,Original.elo
999,1,Original.elo
999,1,Original.elo
999,0,Original.elo
999,1,Original.elo
999,1,Original.elo
999,0,Original.elo
999,0,Original.elo
999,1,Original.elo
999,1,Original.elo
999,1,Original.elo
999,1,Original.elo
999,0,Original.elo
999,0,Original.elo
999,1,Original.elo
999,1,Original.elo
999,1,Original.elo
999,1,Original.elo
999,1,Original.elo
999,1,Original.elo
999,1,Original.elo
999,1,Original.elo
999,1,Original.elo
999,1,Original.elo
999,1,Original.elo
999,1,Original.elo
999,1,Original.elo
999,1,Original.elo
999,1,Original.elo
999,1,Original.elo
999,1,Original.elo
999,1,Original.elo
999,1,Original.elo
999,1,Original.elo
999,1,Original.elo
999,1,Original.elo
999,1,Original.elo
999,1,Original.elo
1000,1,Original.elo
1000,1,Original.elo
1000,1,Original.elo
1000,1,Original.elo
1000,1,Original.elo
1000,1,Original.elo
1000,1,Original.elo
1000,1,Original.elo
1000,1,Original.elo
1000,0,Original.elo
1001,1,Original.elo
1001,1,Original.elo
1001,1,Original.elo
1001,0,Original.elo
1001,1,Original.elo
1001,1,Original.elo
1001,1,Original.elo
1001,1,Original.elo
1001,1,Original.elo
1001,1,Original.elo
1001,1,Original.elo
1001,0,Original.elo
1001,1,Original.elo
1001,1,Original.elo
1001,1,Original.elo
1001,1,Original.elo
1001,1,Original.elo
1001,1,Original.elo
1001,1,Original.elo
1001,1,Original.elo
1001,1,Original.elo
1001,1,Original.elo
1001,0,Original.elo
1001,1,Original.elo
1001,1,Original.elo
1001,1,Original.elo
1001,1,Original.elo
1001,1,Original.elo
1001,1,Original.elo
1001,0,Original.elo
1001,1,Original.elo
1001,0,Original.elo
1002,1,Original.elo
1002,1,Original.elo
1002,1,Original.elo
1002,1,Original.elo
1002,1,Original.elo
1002,1,Original.elo
1002,0,Original.elo
1002,0,Original.elo
1003,1,Original.elo
1003,1,Original.elo
1003,1,Original.elo
1003,1,Original.elo
1003,1,Original.elo
1003,1,Original.elo
1003,1,Original.elo
1003,1,Original.elo
1003,1,Original.elo
1003,1,Original.elo
1003,1,Original.elo
1003,1,Original.elo
1003,1,Original.elo
1003,1,Original.elo
1003,0,Original.elo
1003,1,Original.elo
1003,1,Original.elo
1003,0,Original.elo
1003,0,Original.elo
1003,1,Original.elo
1003,1,Original.elo
1003,1,Original.elo
1003,1,Original.elo
1003,1,Original.elo
1003,1,Original.elo
1003,1,Original.elo
1003,1,Original.elo
1003,1,Original.elo
1003,1,Original.elo
1003,1,Original.elo
1003,1,Original.elo
1003,1,Original.elo
1003,1,Original.elo
1003,1,Original.elo
1003,0,Original.elo
1006,1,Original.elo
1006,1,Original.elo
1006,1,Original.elo
1006,1,Original.elo
1006,1,Original.elo
1006,1,Original.elo
1006,1,Original.elo
1006,1,Original.elo
1006,0,Original.elo
1006,1,Original.elo
1006,0,Original.elo
1006,1,Original.elo
1006,1,Original.elo
1006,1,Original.elo
1006,1,Original.elo
1006,1,Original.elo
1006,1,Original.elo
1006,1,Original.elo
1006,1,Original.elo
1006,1,Original.elo
1006,1,Original.elo
1006,1,Original.elo
1006,0,Original.elo
1006,1,Original.elo
1006,1,Original.elo
1006,1,Original.elo
1006,1,Original.elo
1006,1,Original.elo
1006,1,Original.elo
1006,1,Original.elo
1006,1,Original.elo
1006,0,Original.elo
1006,1,Original.elo
1009,1,Original.elo
1009,1,Original.elo
1009,1,Original.elo
1009,1,Original.elo
1009,1,Original.elo
1009,1,Original.elo
1009,1,Original.elo
1009,1,Original.elo
1009,1,Original.elo
1009,1,Original.elo
1009,1,Original.elo
1009,1,Original.elo
1009,1,Original.elo
1009,1,Original.elo
1009,1,Original.elo
1009,1,Original.elo
1009,1,Original.elo
1009,1,Original.elo
1009,0,Original.elo
1009,0,Original.elo
1010,1,Original.elo
1010,1,Original.elo
1010,1,Original.elo
1010,0,Original.elo
1010,1,Original.elo
1010,0,Original.elo
1010,1,Original.elo
1010,1,Original.elo
1010,1,Original.elo
1010,1,Original.elo
1010,1,Original.elo
1010,0,Original.elo
1010,0,Original.elo
1010,1,Original.elo
1010,1,Original.elo
1010,1,Original.elo
1010,1,Original.elo
1010,1,Original.elo
1010,1,Original.elo
1010,1,Original.elo
1010,1,Original.elo
1010,1,Original.elo
1010,1,Original.elo
1010,1,Original.elo
1010,0,Original.elo
1010,0,Original.elo
1010,0,Original.elo
1011,1,Original.elo
1011,1,Original.elo
1011,1,Original.elo
1011,1,Original.elo
1011,1,Original.elo
1015,1,Original.elo
1015,1,Original.elo
1015,1,Original.elo
1015,1,Original.elo
1015,1,Original.elo
1015,1,Original.elo
1015,1,Original.elo
1015,1,Original.elo
1015,1,Original.elo
1015,1,Original.elo
1015,1,Original.elo
1015,1,Original.elo
1015,0,Original.elo
1015,0,Original.elo
1015,1,Original.elo
1015,1,Original.elo
1015,1,Original.elo
1015,1,Original.elo
1015,1,Original.elo
1015,1,Original.elo
1015,1,Original.elo
1015,1,Original.elo
1015,1,Original.elo
1015,1,Original.elo
1015,0,Original.elo
1015,1,Original.elo
1015,1,Original.elo
1016,1,Original.elo
1016,1,Original.elo
1016,0,Original.elo
1016,0,Original.elo
1016,1,Original.elo
1016,0,Original.elo
1016,0,Original.elo
1016,1,Original.elo
1016,0,Original.elo
1016,0,Original.elo
1017,1,Original.elo
1017,1,Original.elo
1017,0,Original.elo
1017,1,Original.elo
1017,1,Original.elo
1017,1,Original.elo
1017,1,Original.elo
1017,1,Original.elo
1017,1,Original.elo
1017,0,Original.elo
1017,0,Original.elo
1020,1,Original.elo
1020,1,Original.elo
1020,1,Original.elo
1020,1,Original.elo
1020,1,Original.elo
1020,1,Original.elo
1020,1,Original.elo
1020,1,Original.elo
1020,1,Original.elo
1020,1,Original.elo
1020,1,Original.elo
1020,1,Original.elo
1020,0,Original.elo
1020,1,Original.elo
1020,1,Original.elo
1020,0,Original.elo
1020,0,Original.elo
1020,1,Original.elo
1020,1,Original.elo
1020,1,Original.elo
1020,1,Original.elo
1020,1,Original.elo
1020,1,Original.elo
1020,1,Original.elo
1020,1,Original.elo
1020,1,Original.elo
1020,1,Original.elo
1020,1,Original.elo
1020,0,Original.elo
1020,0,Original.elo
1021,1,Original.elo
1021,1,Original.elo
1021,1,Original.elo
1021,0,Original.elo
1021,1,Original.elo
1021,1,Original.elo
1021,1,Original.elo
1021,1,Original.elo
1021,1,Original.elo
1021,1,Original.elo
